transaction_id,date,customer_id,description,merchant_name,amount,payment_method,type,customer_segment,location
T000296,2023-06-11,80091,insurance premium,PhonePe,24797.27,Net Banking,expense,Retired,Bangalore
T000297,2022-09-01,50818,grocery purchase,Swiggy,32838.63,Credit Card,expense,Business,Delhi
T000298,2022-10-13,55525,payment received,Tax Office,23642.74,Cash,expense,Business,Chennai
T000299,2023-11-17,29830,grocery purchase,SBI,46435.39,Net Banking,expense,Student,Bangalore
T000300,2023-05-13,27429,electricity bill,Zomato,38795.95,Net Banking,expense,Student,Hyderabad
T000301,2022-08-08,16893,cashback received,ICICI,38255.06,Cash,income,Salaried,Chennai
T000302,2023-07-07,89909,interest credited,Paytm,12682.15,Cash,income,Student,Delhi
T000303,2022-05-16,57333,grocery purchase,Google Pay,8700.64,Debit Card,expense,Business,Mumbai
T000304,2024-01-11,13436,rent paid,Local Store,3611.12,Credit Card,expense,Salaried,Delhi
T000305,2023-08-08,84290,interest credited,Freelance Client,21253.48,Debit Card,income,Retired,Bangalore
T000306,2023-08-14,86213,cashback received,PhonePe,35640.4,Net Banking,income,Business,Chennai
T000307,2023-04-30,15895,salary credited,Freelance Client,807.59,UPI,income,Student,Bangalore
T000308,2022-09-06,29738,fund transfer,HDFC,42716.03,Credit Card,expense,Salaried,Delhi
T000309,2024-03-14,40746,insurance premium,HDFC,36775.34,Credit Card,income,Business,Hyderabad
T000310,2023-04-30,59377,rent paid,Electricity Board,24837.61,Net Banking,expense,Business,Chennai
T000311,2024-04-06,58404,grocery purchase,Google Pay,10758.94,Cash,expense,Business,Bangalore
T000312,2023-02-21,64045,grocery purchase,Local Store,2459.07,Net Banking,expense,Student,Hyderabad
T000313,2022-07-14,49790,insurance premium,Local Store,12614.51,Debit Card,expense,Student,Bangalore
T000314,2022-04-07,15600,fund transfer,ICICI,1583.14,Debit Card,expense,Student,Chennai
T000315,2022-04-10,50764,freelance income,ICICI,48758.4,Credit Card,income,Salaried,Delhi
T000316,2023-11-06,84543,cashback received,Freelance Client,37275.06,Debit Card,income,Retired,Mumbai
T000317,2023-03-18,55714,fund transfer,Amazon,7693.31,Credit Card,income,Retired,Hyderabad
T000318,2022-12-29,66835,cashback received,ICICI,31385.25,Credit Card,income,Salaried,Hyderabad
T000319,2023-03-10,83744,rent paid,Google Pay,14589.97,Cash,expense,Retired,Chennai
T000320,2023-02-25,66491,electricity bill,Amazon,8318.91,UPI,expense,Student,Chennai
T000321,2023-04-24,28589,freelance income,Reliance,22047.11,Debit Card,income,Student,Hyderabad
T000322,2024-06-03,53484,commission credited,Zomato,45091.18,UPI,income,Student,Chennai
T000323,2024-01-17,92989,subscription charge,Airtel,38233.4,Credit Card,expense,Student,Chennai
T000324,2022-02-25,46212,interest credited,Salary Dept,18619.2,Cash,income,Salaried,Delhi
T000325,2023-11-21,53525,interest credited,Airtel,11621.42,Net Banking,income,Retired,Chennai
T000326,2023-11-01,57202,commission credited,Salary Dept,22412.93,Debit Card,income,Business,Bangalore
T000327,2023-10-24,42635,transfer processed,Salary Dept,6489.6,Debit Card,income,Retired,Chennai
T000328,2022-04-11,73208,commission credited,ICICI,17794.06,Cash,income,Retired,Chennai
T000329,2022-03-04,43828,subscription charge,HDFC,13627.8,Credit Card,expense,Retired,Mumbai
T000330,2023-02-17,28711,online payment,Airtel,7627.32,Debit Card,expense,Business,Chennai
T000331,2024-01-16,13420,refund processed,PhonePe,37899.26,Net Banking,income,Student,Bangalore
T000332,2022-12-14,10301,salary credited,Zomato,48828.75,Net Banking,income,Business,Hyderabad
T000333,2024-03-30,55236,rent paid,Freelance Client,20358.77,Net Banking,expense,Business,Bangalore
T000334,2024-06-01,76235,cashback received,Local Store,24721.44,Cash,income,Retired,Chennai
T000335,2022-04-22,64240,electricity bill,Electricity Board,42523.46,Credit Card,expense,Retired,Hyderabad
T000336,2022-09-12,75726,subscription charge,Freelance Client,49401.32,Net Banking,expense,Salaried,Hyderabad
T000337,2022-07-16,20492,bonus received,Reliance,6602.24,Net Banking,income,Student,Hyderabad
T000338,2022-07-14,16102,grocery purchase,Amazon,35371.77,Net Banking,expense,Salaried,Hyderabad
T000339,2023-07-04,60336,insurance premium,Zomato,9744.2,Cash,expense,Retired,Delhi
T000340,2023-04-05,95314,insurance premium,HDFC,26166.58,Credit Card,expense,Business,Hyderabad
T000341,2022-05-24,36641,fuel payment,Tax Office,1519.6,Debit Card,expense,Student,Delhi
T000342,2023-03-09,44584,grocery purchase,Electricity Board,43292.97,Net Banking,expense,Salaried,Mumbai
T000343,2022-07-07,42745,commission credited,Airtel,39468.35,Debit Card,income,Salaried,Delhi
T000344,2022-10-13,33093,interest credited,Reliance,39144.37,Cash,income,Salaried,Delhi
T000345,2023-04-19,76105,subscription charge,Paytm,11761.65,Net Banking,expense,Retired,Delhi
T000346,2022-09-13,61885,payment received,Salary Dept,42771.39,Debit Card,income,Student,Mumbai
T000347,2024-06-14,46631,payment received,Electricity Board,24851.02,UPI,income,Business,Bangalore
T000348,2022-03-19,82991,commission credited,Swiggy,23251.37,Credit Card,income,Salaried,Hyderabad
T000349,2023-03-30,14014,online payment,Amazon,49935.5,UPI,expense,Retired,Chennai
T000350,2024-04-07,21093,transaction completed,Reliance,49926.73,Net Banking,expense,Business,Delhi
T000351,2024-06-01,28070,subscription charge,Amazon,11074.87,UPI,expense,Salaried,Mumbai
T000352,2024-05-26,45777,insurance premium,Paytm,6147.61,UPI,expense,Student,Chennai
T000353,2023-07-18,66958,rent paid,ICICI,5543.75,Cash,expense,Business,Hyderabad
T000354,2022-04-11,92074,bonus received,Airtel,43459.63,Net Banking,income,Salaried,Mumbai
T000355,2022-02-21,20729,bonus received,PhonePe,7987.93,UPI,income,Student,Hyderabad
T000356,2023-10-30,55017,electricity bill,Airtel,14227.78,Credit Card,expense,Salaried,Chennai
T000357,2023-07-08,76320,account adjustment,HDFC,39099.81,Cash,income,Salaried,Delhi
T000358,2024-05-06,37751,cashback received,Flipkart,34159.49,Cash,income,Student,Hyderabad
T000359,2022-01-16,88069,fuel payment,Flipkart,39543.36,UPI,expense,Business,Chennai
T000360,2022-04-06,64748,subscription charge,Electricity Board,32418.41,UPI,expense,Business,Mumbai
T000361,2024-02-11,15801,bonus received,Airtel,5394.66,Net Banking,income,Retired,Chennai
T000362,2024-05-19,29190,freelance income,Airtel,49974.58,UPI,income,Business,Delhi
T000363,2022-08-31,59689,electricity bill,Flipkart,40775.4,Debit Card,expense,Student,Hyderabad
T000364,2022-06-20,60993,salary credited,Local Store,30846.14,Debit Card,income,Business,Bangalore
T000365,2023-02-21,39592,grocery purchase,ICICI,33449.15,Credit Card,expense,Retired,Mumbai
T000366,2023-05-13,20647,subscription charge,ICICI,2663.5,Net Banking,expense,Retired,Mumbai
T000367,2023-05-08,18716,rent paid,Google Pay,21339.35,Cash,expense,Business,Bangalore
T000368,2022-08-07,98891,subscription charge,Flipkart,11491.2,Credit Card,income,Retired,Chennai
T000369,2024-06-04,97545,grocery purchase,PhonePe,8337.39,Net Banking,expense,Retired,Mumbai
T000370,2023-02-15,99912,freelance income,Salary Dept,25527.6,UPI,income,Retired,Mumbai
T000371,2022-03-02,80316,salary credited,Electricity Board,47663.06,Cash,income,Student,Chennai
T000372,2022-06-18,12368,bonus received,SBI,4707.04,Credit Card,income,Business,Delhi
T000373,2023-01-24,87575,online payment,Paytm,6586.98,Net Banking,income,Business,Delhi
T000374,2022-01-03,16655,salary credited,Google Pay,14591.85,Net Banking,income,Business,Chennai
T000375,2023-02-04,80031,freelance income,Electricity Board,17140.95,Credit Card,income,Retired,Chennai
T000376,2022-09-29,86429,account adjustment,Local Store,28213.37,Debit Card,expense,Retired,Hyderabad
T000377,2024-03-13,97922,fuel payment,Airtel,27267.11,Debit Card,expense,Salaried,Mumbai
T000378,2024-03-14,65766,subscription charge,ICICI,5982.27,UPI,expense,Salaried,Bangalore
T000379,2023-04-11,23403,freelance income,HDFC,30756.63,UPI,income,Business,Mumbai
T000380,2022-10-20,42097,interest credited,Amazon,36737.99,Credit Card,income,Business,Delhi
T000381,2023-03-10,88657,interest credited,PhonePe,12629.52,UPI,income,Retired,Delhi
T000382,2023-12-15,20966,fuel payment,Uber,30169.28,Debit Card,expense,Salaried,Hyderabad
T000383,2024-01-19,62921,commission credited,HDFC,14316.18,Net Banking,income,Salaried,Hyderabad
T000384,2024-03-13,59726,fund transfer,Uber,44519.6,Debit Card,income,Salaried,Mumbai
T000385,2023-07-24,60300,rent paid,Uber,30794.87,Credit Card,expense,Retired,Chennai
T000386,2023-11-09,32677,electricity bill,Google Pay,19053.86,Debit Card,expense,Student,Chennai
T000387,2024-01-06,65609,salary credited,Uber,36083.09,UPI,expense,Retired,Mumbai
T000388,2023-05-14,66661,account adjustment,Google Pay,25246.94,Net Banking,income,Salaried,Delhi
T000389,2022-06-08,41024,freelance income,Uber,18862.56,Cash,income,Salaried,Mumbai
T000390,2022-07-14,80313,bank entry,PhonePe,40645.29,Cash,income,Salaried,Bangalore
T000391,2022-10-31,63006,fuel payment,ICICI,33348.6,Debit Card,income,Student,Hyderabad
T000392,2022-08-11,25338,fuel payment,PhonePe,48788.13,Debit Card,expense,Retired,Chennai
T000393,2022-03-01,78027,bonus received,Salary Dept,41717.88,Credit Card,income,Business,Chennai
T000394,2023-08-17,90135,rent paid,Paytm,6215.31,Credit Card,expense,Business,Bangalore
T000395,2024-01-24,29508,insurance premium,Local Store,19933.02,Debit Card,expense,Retired,Bangalore
T000396,2023-07-10,13051,account adjustment,Reliance,21179.17,Cash,expense,Business,Delhi
T000397,2022-03-04,58747,bonus received,Local Store,29273.63,Cash,income,Retired,Chennai
T000398,2024-02-05,97142,electricity bill,Local Store,25211.86,Credit Card,expense,Salaried,Delhi
T000399,2022-11-18,97235,bonus received,Google Pay,29964.71,UPI,income,Business,Bangalore
T000400,2022-02-28,64021,bonus received,Uber,12439.87,Cash,income,Retired,Delhi
T000401,2022-02-21,76412,subscription charge,Swiggy,10814.49,UPI,expense,Student,Bangalore
T000402,2023-08-22,68335,commission credited,Google Pay,33211.01,UPI,income,Salaried,Delhi
T000403,2023-05-04,66179,interest credited,Uber,27755.78,Net Banking,income,Student,Bangalore
T000404,2023-05-30,42093,insurance premium,Freelance Client,39977.05,Cash,expense,Student,Chennai
T000405,2024-05-23,79678,bonus received,Amazon,21608.85,Credit Card,income,Retired,Mumbai
T000406,2023-06-28,90738,transaction completed,HDFC,37414.4,Credit Card,income,Retired,Hyderabad
T000407,2022-06-11,49734,salary credited,Google Pay,34044.94,Cash,income,Retired,Bangalore
T000408,2022-02-28,82615,subscription charge,Swiggy,18735.74,Cash,expense,Salaried,Bangalore
T000409,2023-06-05,83523,insurance premium,Salary Dept,40107.59,Cash,expense,Student,Delhi
T000410,2022-03-24,27019,bonus received,Freelance Client,47338.84,UPI,income,Retired,Delhi
T000411,2024-05-21,93613,fuel payment,SBI,8797.29,Credit Card,expense,Business,Chennai
T000412,2022-07-10,96672,subscription charge,Zomato,21192.03,Net Banking,expense,Student,Bangalore
T000413,2022-03-12,83847,insurance premium,Uber,3642.92,Net Banking,expense,Student,Hyderabad
T000414,2023-09-02,92750,salary credited,Electricity Board,12026.22,Credit Card,income,Salaried,Chennai
T000415,2022-03-11,89634,transaction completed,Airtel,32403.87,Debit Card,expense,Retired,Bangalore
T000416,2023-11-23,38251,freelance income,Swiggy,28475.77,Net Banking,income,Business,Hyderabad
T000417,2024-06-01,35945,transaction completed,HDFC,27172.5,Debit Card,expense,Business,Bangalore
T000418,2022-08-29,42217,salary credited,Salary Dept,38512.74,Debit Card,income,Retired,Mumbai
T000419,2023-02-18,18308,subscription charge,Airtel,40001.18,Cash,expense,Student,Bangalore
T000420,2022-05-03,15949,online payment,Paytm,40466.66,Credit Card,expense,Business,Delhi
T000421,2023-08-07,61990,commission credited,Amazon,13176.37,Debit Card,income,Student,Chennai
T000422,2022-09-10,11150,rent paid,Tax Office,38183.28,Cash,expense,Business,Chennai
T000423,2023-08-16,99480,cashback received,Reliance,22977.04,Net Banking,income,Retired,Hyderabad
T000424,2023-09-01,84740,electricity bill,Reliance,43952.93,Debit Card,expense,Business,Delhi
T000425,2022-02-10,76617,cashback received,Amazon,16186.94,Debit Card,income,Retired,Mumbai
T000426,2023-09-27,26896,grocery purchase,Paytm,18451.46,UPI,expense,Business,Delhi
T000427,2022-03-25,56175,account adjustment,Paytm,45838.73,Cash,income,Salaried,Bangalore
T000428,2023-03-06,17805,rent paid,Local Store,12193.27,Credit Card,expense,Retired,Chennai
T000429,2023-11-05,15237,commission credited,ICICI,2078.51,Net Banking,income,Business,Bangalore
T000430,2023-08-21,30056,salary credited,Swiggy,21477.5,UPI,income,Business,Hyderabad
T000431,2023-08-02,55543,transaction completed,HDFC,9798.22,Credit Card,income,Business,Bangalore
T000432,2023-06-20,66556,interest credited,PhonePe,30885.71,Cash,income,Student,Mumbai
T000433,2022-11-20,13343,electricity bill,Flipkart,38349.28,Credit Card,expense,Retired,Hyderabad
T000434,2022-09-25,23500,fuel payment,Tax Office,16434.24,Cash,expense,Student,Mumbai
T000435,2022-07-29,63222,subscription charge,Reliance,1582.33,UPI,expense,Student,Bangalore
T000436,2023-11-17,39375,subscription charge,Paytm,49196.91,UPI,expense,Retired,Bangalore
T000437,2024-01-04,19662,commission credited,Reliance,43047.28,Debit Card,income,Business,Bangalore
T000438,2022-11-18,26964,salary credited,Local Store,34848.16,Credit Card,expense,Salaried,Bangalore
T000439,2022-09-02,69638,transfer processed,Flipkart,20013.96,Credit Card,income,Salaried,Mumbai
T000440,2022-09-29,83666,salary credited,HDFC,20612.57,Cash,income,Business,Bangalore
T000441,2023-02-10,95067,interest credited,Swiggy,2289.5,Credit Card,income,Business,Hyderabad
T000442,2022-05-15,77215,interest credited,SBI,27768.47,Net Banking,income,Business,Chennai
T000443,2023-11-19,79042,salary credited,Airtel,43866.11,UPI,income,Retired,Chennai
T000444,2023-10-23,23284,grocery purchase,Reliance,40148.77,Cash,expense,Retired,Chennai
T000445,2022-11-04,82789,insurance premium,Zomato,30825.51,Cash,expense,Retired,Bangalore
T000446,2023-04-14,94664,refund processed,Swiggy,14602.7,UPI,expense,Retired,Mumbai
T000447,2022-11-20,71389,payment received,Local Store,22602.82,Debit Card,expense,Salaried,Chennai
T000448,2024-02-09,19435,transaction completed,Uber,25642.56,Debit Card,expense,Business,Delhi
T000449,2022-03-16,64340,bonus received,Freelance Client,2335.4,Debit Card,income,Salaried,Hyderabad
T000450,2022-01-10,54078,account adjustment,Uber,41515.55,Cash,income,Business,Chennai
T000451,2023-04-15,88832,grocery purchase,Swiggy,11543.9,Net Banking,expense,Student,Bangalore
T000452,2023-09-29,61293,rent paid,Electricity Board,35240.13,Debit Card,expense,Retired,Bangalore
T000453,2023-07-31,88781,freelance income,HDFC,16842.97,Cash,income,Student,Chennai
T000454,2022-04-13,70403,cashback received,Tax Office,513.51,Net Banking,income,Business,Mumbai
T000455,2022-03-17,39124,subscription charge,PhonePe,49915.11,Credit Card,expense,Retired,Mumbai
T000456,2023-07-05,53919,electricity bill,Paytm,31546.57,Cash,expense,Student,Delhi
T000457,2022-08-07,45247,bonus received,Uber,29058.89,Debit Card,income,Business,Mumbai
T000458,2023-06-03,72752,electricity bill,Uber,32576.05,Net Banking,expense,Student,Chennai
T000459,2022-09-29,66573,electricity bill,ICICI,30109.25,UPI,expense,Student,Delhi
T000460,2022-05-16,69101,insurance premium,Zomato,24956.59,Cash,expense,Student,Chennai
T000461,2022-12-24,36646,subscription charge,Zomato,1592.48,UPI,expense,Retired,Chennai
T000462,2022-03-12,33049,fuel payment,Paytm,46601.49,Cash,expense,Salaried,Mumbai
T000463,2024-06-19,89605,grocery purchase,Swiggy,27626.99,Credit Card,expense,Business,Bangalore
T000464,2022-09-08,78385,rent paid,Local Store,7345.82,Cash,expense,Retired,Mumbai
T000465,2023-01-14,50158,rent paid,Airtel,13808.66,UPI,expense,Salaried,Delhi
T000466,2022-10-19,75417,online payment,Tax Office,34557.28,Debit Card,expense,Business,Hyderabad
T000467,2022-06-11,33289,bonus received,Freelance Client,1478.94,Cash,income,Salaried,Chennai
T000468,2023-03-25,19823,cashback received,Local Store,22340.61,UPI,income,Salaried,Mumbai
T000469,2024-05-03,70160,commission credited,Reliance,24522.77,Credit Card,income,Retired,Mumbai
T000470,2023-07-11,51975,online payment,Google Pay,30755.29,Net Banking,expense,Student,Hyderabad
T000471,2023-12-22,19540,freelance income,Salary Dept,41735.56,UPI,income,Business,Hyderabad
T000472,2022-11-06,26364,cashback received,Paytm,7202.15,Credit Card,income,Student,Delhi
T000473,2023-09-19,14611,cashback received,Salary Dept,8320.45,Net Banking,income,Retired,Hyderabad
T000474,2024-04-06,37663,commission credited,Reliance,33440.69,Debit Card,income,Business,Hyderabad
T000475,2023-11-01,61991,interest credited,Reliance,46367.79,Debit Card,income,Retired,Delhi
T000476,2023-06-26,67679,interest credited,Tax Office,46187.23,Debit Card,income,Business,Mumbai
T000477,2022-01-09,40977,insurance premium,HDFC,11452.57,Net Banking,expense,Retired,Bangalore
T000478,2023-11-15,59115,interest credited,Tax Office,10705.55,Cash,income,Retired,Chennai
T000479,2024-04-16,98223,bonus received,SBI,48187.49,Debit Card,income,Student,Mumbai
T000480,2023-07-22,70890,electricity bill,Uber,3101.18,UPI,expense,Student,Chennai
T000481,2022-11-03,76387,electricity bill,SBI,28628.6,UPI,expense,Business,Mumbai
T000482,2023-11-11,28071,fuel payment,SBI,35605.08,UPI,expense,Business,Bangalore
T000483,2022-04-17,69275,fund transfer,HDFC,44282.92,Net Banking,income,Retired,Hyderabad
T000484,2024-06-18,82369,interest credited,Salary Dept,37666.64,UPI,income,Student,Hyderabad
T000485,2022-05-18,21938,fuel payment,SBI,23109.4,UPI,expense,Salaried,Mumbai
T000486,2022-09-28,45195,fuel payment,SBI,45873.58,Net Banking,expense,Salaried,Hyderabad
T000487,2022-04-29,14000,insurance premium,Local Store,41276.01,Cash,expense,Student,Mumbai
